Country,League,Season,Date,Time,Home,Away,HG,AG,Res
Mexico,Liga MX,2018/2019,14/01/2019,00:00,Santos Laguna,Monarcas,1,0,H
Mexico,Liga MX,2018/2019,19/01/2019,03:00,Monarcas,Veracruz,2,0,H
Mexico,Liga MX,2018/2019,19/01/2019,03:00,Puebla,Santos Laguna,1,1,D
Mexico,Liga MX,2018/2019,19/01/2019,23:00,Queretaro,Monterrey,1,2,A
Mexico,Liga MX,2018/2019,20/01/2019,01:00,Club America,Pachuca,3,0,H
Mexico,Liga MX,2018/2019,20/01/2019,03:00,Tigres UANL,Cruz Azul,0,1,A
Mexico,Liga MX,2018/2019,20/01/2019,18:00,UNAM Pumas,Atlas,2,2,D
Mexico,Liga MX,2018/2019,20/01/2019,22:00,Lobos BUAP,Necaxa,2,3,A
Mexico,Liga MX,2018/2019,21/01/2019,00:30,Guadalajara Chivas,Toluca,1,0,H
Mexico,Liga MX,2018/2019,21/01/2019,02:00,Club Leon,Club Tijuana,0,1,A
Mexico,Liga MX,2018/2019,26/01/2019,01:00,Veracruz,Puebla,0,1,A
Mexico,Liga MX,2018/2019,26/01/2019,03:00,Atlas,Lobos BUAP,3,1,H
Mexico,Liga MX,2018/2019,26/01/2019,23:00,Cruz Azul,Club Tijuana,1,0,H
Mexico,Liga MX,2018/2019,26/01/2019,23:00,Monterrey,Club America,3,2,H
Mexico,Liga MX,2018/2019,27/01/2019,01:00,Pachuca,UNAM Pumas,1,0,H
Mexico,Liga MX,2018/2019,27/01/2019,03:00,Necaxa,Monarcas,0,0,D
Mexico,Liga MX,2018/2019,27/01/2019,18:00,Toluca,Tigres UANL,0,1,A
Mexico,Liga MX,2018/2019,27/01/2019,22:00,Queretaro,Club Leon,0,4,A
Mexico,Liga MX,2018/2019,28/01/2019,00:06,Santos Laguna,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2018/2019,02/02/2019,01:00,Monarcas,Atlas,1,2,A
Mexico,Liga MX,2018/2019,02/02/2019,03:00,Puebla,Necaxa,1,4,A
Mexico,Liga MX,2018/2019,02/02/2019,23:00,Club America,Queretaro,2,0,H
Mexico,Liga MX,2018/2019,03/02/2019,01:00,Club Leon,Cruz Azul,2,0,H
Mexico,Liga MX,2018/2019,03/02/2019,01:00,Tigres UANL,Santos Laguna,2,1,H
Mexico,Liga MX,2018/2019,03/02/2019,03:06,Club Tijuana,Toluca,2,0,H
Mexico,Liga MX,2018/2019,03/02/2019,18:00,UNAM Pumas,Monterrey,1,1,D
Mexico,Liga MX,2018/2019,03/02/2019,22:00,Lobos BUAP,Pachuca,1,1,D
Mexico,Liga MX,2018/2019,05/02/2019,00:36,Guadalajara Chivas,Veracruz,0,0,D
Mexico,Liga MX,2018/2019,09/02/2019,01:00,Veracruz,Tigres UANL,0,2,A
Mexico,Liga MX,2018/2019,09/02/2019,03:00,Atlas,Puebla,1,2,A
Mexico,Liga MX,2018/2019,09/02/2019,23:00,Monterrey,Lobos BUAP,4,0,H
Mexico,Liga MX,2018/2019,09/02/2019,23:00,Queretaro,UNAM Pumas,0,2,A
Mexico,Liga MX,2018/2019,10/02/2019,01:00,Club America,Club Leon,0,3,A
Mexico,Liga MX,2018/2019,10/02/2019,01:00,Pachuca,Monarcas,2,0,H
Mexico,Liga MX,2018/2019,10/02/2019,03:00,Necaxa,Guadalajara Chivas,3,3,D
Mexico,Liga MX,2018/2019,10/02/2019,18:00,Toluca,Cruz Azul,1,1,D
Mexico,Liga MX,2018/2019,11/02/2019,00:00,Santos Laguna,Club Tijuana,1,1,D
Mexico,Liga MX,2018/2019,16/02/2019,01:00,Monarcas,Monterrey,2,3,A
Mexico,Liga MX,2018/2019,16/02/2019,03:00,Puebla,Pachuca,1,1,D
Mexico,Liga MX,2018/2019,16/02/2019,03:06,Club Tijuana,Veracruz,3,0,H
Mexico,Liga MX,2018/2019,16/02/2019,23:00,Cruz Azul,Santos Laguna,1,2,A
Mexico,Liga MX,2018/2019,17/02/2019,01:00,Club Leon,Toluca,3,0,H
Mexico,Liga MX,2018/2019,17/02/2019,01:00,Tigres UANL,Necaxa,3,2,H
Mexico,Liga MX,2018/2019,17/02/2019,03:00,Guadalajara Chivas,Atlas,3,0,H
Mexico,Liga MX,2018/2019,17/02/2019,18:00,UNAM Pumas,Club America,1,0,H
Mexico,Liga MX,2018/2019,17/02/2019,22:00,Lobos BUAP,Queretaro,3,1,H
Mexico,Liga MX,2018/2019,23/02/2019,03:00,Atlas,Tigres UANL,0,1,A
Mexico,Liga MX,2018/2019,23/02/2019,03:00,Veracruz,Cruz Azul,1,1,D
Mexico,Liga MX,2018/2019,23/02/2019,23:00,Queretaro,Monarcas,3,0,H
Mexico,Liga MX,2018/2019,24/02/2019,01:00,Club America,Lobos BUAP,3,0,H
Mexico,Liga MX,2018/2019,24/02/2019,01:00,Monterrey,Puebla,0,0,D
Mexico,Liga MX,2018/2019,24/02/2019,03:00,Necaxa,Club Tijuana,1,2,A
Mexico,Liga MX,2018/2019,24/02/2019,03:00,Pachuca,Guadalajara Chivas,3,1,H
Mexico,Liga MX,2018/2019,24/02/2019,18:00,UNAM Pumas,Club Leon,1,3,A
Mexico,Liga MX,2018/2019,25/02/2019,00:06,Santos Laguna,Toluca,4,0,H
Mexico,Liga MX,2018/2019,02/03/2019,03:00,Club Tijuana,Atlas,3,1,H
Mexico,Liga MX,2018/2019,02/03/2019,03:00,Monarcas,Club America,2,2,D
Mexico,Liga MX,2018/2019,02/03/2019,23:00,Cruz Azul,Necaxa,2,1,H
Mexico,Liga MX,2018/2019,03/03/2019,01:00,Club Leon,Santos Laguna,3,0,H
Mexico,Liga MX,2018/2019,03/03/2019,01:00,Tigres UANL,Pachuca,3,0,H
Mexico,Liga MX,2018/2019,03/03/2019,03:00,Guadalajara Chivas,Monterrey,0,2,A
Mexico,Liga MX,2018/2019,03/03/2019,18:00,Toluca,Veracruz,3,1,H
Mexico,Liga MX,2018/2019,03/03/2019,22:00,Lobos BUAP,UNAM Pumas,2,1,H
Mexico,Liga MX,2018/2019,05/03/2019,02:00,Puebla,Queretaro,1,0,H
Mexico,Liga MX,2018/2019,06/03/2019,02:50,Club America,Necaxa,1,3,A
Mexico,Liga MX,2018/2019,09/03/2019,01:00,Veracruz,Santos Laguna,2,2,D
Mexico,Liga MX,2018/2019,09/03/2019,03:00,Atlas,Cruz Azul,0,2,A
Mexico,Liga MX,2018/2019,09/03/2019,23:00,Pachuca,Club Tijuana,4,0,H
Mexico,Liga MX,2018/2019,10/03/2019,01:00,Club America,Puebla,1,0,H
Mexico,Liga MX,2018/2019,10/03/2019,01:00,Monterrey,Tigres UANL,1,1,D
Mexico,Liga MX,2018/2019,10/03/2019,03:00,Necaxa,Toluca,1,1,D
Mexico,Liga MX,2018/2019,10/03/2019,03:00,Queretaro,Guadalajara Chivas,0,0,D
Mexico,Liga MX,2018/2019,10/03/2019,18:00,UNAM Pumas,Monarcas,2,2,D
Mexico,Liga MX,2018/2019,10/03/2019,22:00,Lobos BUAP,Club Leon,0,1,A
Mexico,Liga MX,2018/2019,16/03/2019,01:00,Monarcas,Lobos BUAP,1,1,D
Mexico,Liga MX,2018/2019,16/03/2019,03:00,Puebla,UNAM Pumas,1,0,H
Mexico,Liga MX,2018/2019,16/03/2019,23:00,Cruz Azul,Pachuca,4,1,H
Mexico,Liga MX,2018/2019,17/03/2019,01:00,Guadalajara Chivas,Club America,0,2,A
Mexico,Liga MX,2018/2019,17/03/2019,03:00,Tigres UANL,Queretaro,4,1,H
Mexico,Liga MX,2018/2019,17/03/2019,03:06,Club Tijuana,Monterrey,1,0,H
Mexico,Liga MX,2018/2019,17/03/2019,18:00,Toluca,Atlas,2,0,H
Mexico,Liga MX,2018/2019,18/03/2019,00:06,Santos Laguna,Necaxa,1,2,A
Mexico,Liga MX,2018/2019,18/03/2019,02:00,Club Leon,Veracruz,2,0,H
Mexico,Liga MX,2018/2019,30/03/2019,01:00,Monarcas,Club Leon,2,3,A
Mexico,Liga MX,2018/2019,30/03/2019,03:00,Atlas,Santos Laguna,1,0,H
Mexico,Liga MX,2018/2019,30/03/2019,23:00,Queretaro,Club Tijuana,1,0,H
Mexico,Liga MX,2018/2019,31/03/2019,02:00,Club America,Tigres UANL,3,0,H
Mexico,Liga MX,2018/2019,31/03/2019,02:00,Pachuca,Toluca,3,2,H
Mexico,Liga MX,2018/2019,31/03/2019,04:00,Monterrey,Cruz Azul,2,2,D
Mexico,Liga MX,2018/2019,31/03/2019,04:00,Necaxa,Veracruz,2,0,H
Mexico,Liga MX,2018/2019,31/03/2019,19:00,UNAM Pumas,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2018/2019,31/03/2019,23:00,Lobos BUAP,Puebla,0,4,A
Mexico,Liga MX,2018/2019,06/04/2019,02:00,Veracruz,Atlas,0,1,A
Mexico,Liga MX,2018/2019,06/04/2019,04:00,Puebla,Monarcas,1,1,D
Mexico,Liga MX,2018/2019,07/04/2019,00:06,Cruz Azul,Queretaro,3,0,H
Mexico,Liga MX,2018/2019,07/04/2019,02:00,Club Leon,Necaxa,2,1,H
Mexico,Liga MX,2018/2019,07/04/2019,02:00,Tigres UANL,UNAM Pumas,2,0,H
Mexico,Liga MX,2018/2019,07/04/2019,04:00,Guadalajara Chivas,Lobos BUAP,0,1,A
Mexico,Liga MX,2018/2019,07/04/2019,04:06,Club Tijuana,Club America,3,2,H
Mexico,Liga MX,2018/2019,07/04/2019,18:00,Toluca,Monterrey,5,1,H
Mexico,Liga MX,2018/2019,08/04/2019,00:06,Santos Laguna,Pachuca,0,0,D
Mexico,Liga MX,2018/2019,13/04/2019,03:00,Atlas,Necaxa,1,2,A
Mexico,Liga MX,2018/2019,13/04/2019,03:00,Puebla,Club Leon,0,3,A
Mexico,Liga MX,2018/2019,13/04/2019,23:00,Queretaro,Toluca,0,0,D
Mexico,Liga MX,2018/2019,14/04/2019,01:00,Pachuca,Veracruz,9,2,H
Mexico,Liga MX,2018/2019,14/04/2019,03:00,Monarcas,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2018/2019,14/04/2019,18:00,UNAM Pumas,Club Tijuana,1,0,H
Mexico,Liga MX,2018/2019,14/04/2019,22:00,Lobos BUAP,Tigres UANL,0,3,A
Mexico,Liga MX,2018/2019,15/04/2019,00:00,Club America,Cruz Azul,0,0,D
Mexico,Liga MX,2018/2019,15/04/2019,02:30,Monterrey,Santos Laguna,4,0,H
Mexico,Liga MX,2018/2019,20/04/2019,02:00,Veracruz,Monterrey,0,1,A
Mexico,Liga MX,2018/2019,20/04/2019,03:06,Club Tijuana,Lobos BUAP,1,2,A
Mexico,Liga MX,2018/2019,20/04/2019,23:00,Necaxa,Pachuca,2,2,D
Mexico,Liga MX,2018/2019,20/04/2019,23:06,Club Leon,Atlas,5,2,H
Mexico,Liga MX,2018/2019,21/04/2019,01:00,Cruz Azul,UNAM Pumas,2,1,H
Mexico,Liga MX,2018/2019,21/04/2019,01:00,Tigres UANL,Monarcas,3,3,D
Mexico,Liga MX,2018/2019,21/04/2019,03:00,Guadalajara Chivas,Puebla,1,3,A
Mexico,Liga MX,2018/2019,21/04/2019,18:00,Toluca,Club America,3,2,H
Mexico,Liga MX,2018/2019,22/04/2019,00:06,Santos Laguna,Queretaro,2,1,H
Mexico,Liga MX,2018/2019,27/04/2019,01:00,Puebla,Tigres UANL,1,1,D
Mexico,Liga MX,2018/2019,27/04/2019,03:00,Monarcas,Club Tijuana,1,4,A
Mexico,Liga MX,2018/2019,27/04/2019,23:00,Pachuca,Atlas,1,0,H
Mexico,Liga MX,2018/2019,28/04/2019,01:00,Club America,Santos Laguna,1,0,H
Mexico,Liga MX,2018/2019,28/04/2019,01:00,Monterrey,Necaxa,2,2,D
Mexico,Liga MX,2018/2019,28/04/2019,03:00,Guadalajara Chivas,Club Leon,2,1,H
Mexico,Liga MX,2018/2019,28/04/2019,18:00,UNAM Pumas,Toluca,2,2,D
Mexico,Liga MX,2018/2019,28/04/2019,22:00,Lobos BUAP,Cruz Azul,1,4,A
Mexico,Liga MX,2018/2019,29/04/2019,00:00,Queretaro,Veracruz,2,1,H
Mexico,Liga MX,2018/2019,04/05/2019,03:00,Veracruz,Club America,0,2,A
Mexico,Liga MX,2018/2019,04/05/2019,23:00,Cruz Azul,Monarcas,1,1,D
Mexico,Liga MX,2018/2019,05/05/2019,01:00,Club Leon,Pachuca,2,1,H
Mexico,Liga MX,2018/2019,05/05/2019,01:00,Tigres UANL,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2018/2019,05/05/2019,03:00,Necaxa,Queretaro,1,0,H
Mexico,Liga MX,2018/2019,05/05/2019,03:06,Club Tijuana,Puebla,4,0,H
Mexico,Liga MX,2018/2019,05/05/2019,18:00,Toluca,Lobos BUAP,4,0,H
Mexico,Liga MX,2018/2019,05/05/2019,22:00,Atlas,Monterrey,2,0,H
Mexico,Liga MX,2018/2019,06/05/2019,00:06,Santos Laguna,UNAM Pumas,5,2,H
Mexico,Liga MX,2018/2019,09/05/2019,01:00,Pachuca,Tigres UANL,1,1,D
Mexico,Liga MX,2018/2019,09/05/2019,03:06,Club Tijuana,Club Leon,1,3,A
Mexico,Liga MX,2018/2019,10/05/2019,01:00,Necaxa,Monterrey,1,0,H
Mexico,Liga MX,2018/2019,10/05/2019,03:05,Club America,Cruz Azul,3,1,H
Mexico,Liga MX,2018/2019,12/05/2019,01:00,Tigres UANL,Pachuca,1,1,D
Mexico,Liga MX,2018/2019,12/05/2019,03:06,Club Leon,Club Tijuana,2,1,H
Mexico,Liga MX,2018/2019,13/05/2019,00:10,Cruz Azul,Club America,1,0,H
Mexico,Liga MX,2018/2019,13/05/2019,02:00,Monterrey,Necaxa,1,0,H
Mexico,Liga MX,2018/2019,16/05/2019,03:06,Monterrey,Tigres UANL,1,0,H
Mexico,Liga MX,2018/2019,17/05/2019,02:30,Club America,Club Leon,0,1,A
Mexico,Liga MX,2018/2019,19/05/2019,01:00,Tigres UANL,Monterrey,1,0,H
Mexico,Liga MX,2018/2019,20/05/2019,02:06,Club Leon,Club America,0,1,A
Mexico,Liga MX,2018/2019,24/05/2019,02:45,Tigres UANL,Club Leon,1,0,H
Mexico,Liga MX,2018/2019,27/05/2019,02:06,Club Leon,Tigres UANL,0,0,D
Mexico,Liga MX,2019/2020,20/07/2019,01:00,Puebla,Club Tijuana,1,3,A
Mexico,Liga MX,2019/2020,20/07/2019,03:00,Atlas,Juarez,1,0,H
Mexico,Liga MX,2019/2020,20/07/2019,23:00,Atl. San Luis,UNAM Pumas,0,2,A
Mexico,Liga MX,2019/2020,20/07/2019,23:00,Pachuca,Club Leon,1,3,A
Mexico,Liga MX,2019/2020,21/07/2019,01:05,Club America,Monterrey,4,2,H
Mexico,Liga MX,2019/2020,21/07/2019,03:00,Necaxa,Cruz Azul,0,0,D
Mexico,Liga MX,2019/2020,21/07/2019,03:00,Tigres UANL,Monarcas,4,2,H
Mexico,Liga MX,2019/2020,21/07/2019,18:00,Toluca,Queretaro,0,2,A
Mexico,Liga MX,2019/2020,22/07/2019,00:45,Santos Laguna,Guadalajara Chivas,3,0,H
Mexico,Liga MX,2019/2020,27/07/2019,01:00,Monarcas,Atlas,0,1,A
Mexico,Liga MX,2019/2020,27/07/2019,03:00,Veracruz,Pachuca,3,3,D
Mexico,Liga MX,2019/2020,28/07/2019,01:00,Club Leon,Club America,0,0,D
Mexico,Liga MX,2019/2020,28/07/2019,03:00,Cruz Azul,Toluca,1,1,D
Mexico,Liga MX,2019/2020,28/07/2019,03:06,Club Tijuana,Queretaro,1,1,D
Mexico,Liga MX,2019/2020,28/07/2019,18:00,UNAM Pumas,Necaxa,2,0,H
Mexico,Liga MX,2019/2020,28/07/2019,23:00,Atl. San Luis,Monterrey,1,0,H
Mexico,Liga MX,2019/2020,29/07/2019,00:45,Santos Laguna,Juarez,3,0,H
Mexico,Liga MX,2019/2020,29/07/2019,01:00,Guadalajara Chivas,Tigres UANL,2,0,H
Mexico,Liga MX,2019/2020,03/08/2019,01:00,Puebla,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2019/2020,03/08/2019,03:00,Atlas,Santos Laguna,1,2,A
Mexico,Liga MX,2019/2020,03/08/2019,23:00,Queretaro,Cruz Azul,3,0,H
Mexico,Liga MX,2019/2020,04/08/2019,01:00,Club America,Club Tijuana,3,1,H
Mexico,Liga MX,2019/2020,04/08/2019,01:00,Pachuca,Monarcas,1,2,A
Mexico,Liga MX,2019/2020,04/08/2019,03:05,Necaxa,Veracruz,7,0,H
Mexico,Liga MX,2019/2020,04/08/2019,03:06,Monterrey,Club Leon,3,2,H
Mexico,Liga MX,2019/2020,04/08/2019,18:00,UNAM Pumas,Tigres UANL,0,1,A
Mexico,Liga MX,2019/2020,05/08/2019,01:00,Juarez,Toluca,2,0,H
Mexico,Liga MX,2019/2020,10/08/2019,01:00,Monarcas,Monterrey,0,1,A
Mexico,Liga MX,2019/2020,10/08/2019,03:00,Veracruz,Atlas,1,2,A
Mexico,Liga MX,2019/2020,10/08/2019,03:06,Club Tijuana,UNAM Pumas,1,0,H
Mexico,Liga MX,2019/2020,10/08/2019,23:00,Cruz Azul,Juarez,2,0,H
Mexico,Liga MX,2019/2020,10/08/2019,23:00,Queretaro,Pachuca,2,1,H
Mexico,Liga MX,2019/2020,11/08/2019,01:00,Tigres UANL,Necaxa,3,1,H
Mexico,Liga MX,2019/2020,11/08/2019,03:05,Guadalajara Chivas,Atl. San Luis,3,0,H
Mexico,Liga MX,2019/2020,11/08/2019,18:00,Toluca,Club America,0,1,A
Mexico,Liga MX,2019/2020,12/08/2019,00:45,Santos Laguna,Puebla,4,1,H
Mexico,Liga MX,2019/2020,17/08/2019,01:00,Puebla,Pachuca,0,4,A
Mexico,Liga MX,2019/2020,17/08/2019,03:00,Atlas,Cruz Azul,1,3,A
Mexico,Liga MX,2019/2020,17/08/2019,23:00,Atl. San Luis,Tigres UANL,1,1,D
Mexico,Liga MX,2019/2020,18/08/2019,01:00,Club Leon,Guadalajara Chivas,4,3,H
Mexico,Liga MX,2019/2020,18/08/2019,03:05,Club America,Monarcas,1,0,H
Mexico,Liga MX,2019/2020,18/08/2019,03:06,Monterrey,Toluca,2,0,H
Mexico,Liga MX,2019/2020,18/08/2019,18:00,UNAM Pumas,Veracruz,2,0,H
Mexico,Liga MX,2019/2020,18/08/2019,23:00,Necaxa,Santos Laguna,3,0,H
Mexico,Liga MX,2019/2020,19/08/2019,01:00,Juarez,Queretaro,0,2,A
Mexico,Liga MX,2019/2020,24/08/2019,01:00,Veracruz,Atl. San Luis,1,2,A
Mexico,Liga MX,2019/2020,24/08/2019,03:00,Monarcas,UNAM Pumas,2,0,H
Mexico,Liga MX,2019/2020,24/08/2019,03:00,Santos Laguna,Monterrey,2,1,H
Mexico,Liga MX,2019/2020,24/08/2019,23:00,Queretaro,Club Leon,0,4,A
Mexico,Liga MX,2019/2020,25/08/2019,01:00,Cruz Azul,Puebla,1,1,D
Mexico,Liga MX,2019/2020,25/08/2019,01:00,Pachuca,Atlas,3,1,H
Mexico,Liga MX,2019/2020,25/08/2019,03:05,Tigres UANL,Club America,1,1,D
Mexico,Liga MX,2019/2020,25/08/2019,18:00,Toluca,Club Tijuana,2,0,H
Mexico,Liga MX,2019/2020,25/08/2019,23:00,Guadalajara Chivas,Necaxa,1,2,A
Mexico,Liga MX,2019/2020,28/08/2019,01:00,Atl. San Luis,Monarcas,1,1,D
Mexico,Liga MX,2019/2020,28/08/2019,01:00,Atlas,Tigres UANL,1,1,D
Mexico,Liga MX,2019/2020,28/08/2019,01:00,Veracruz,Queretaro,0,5,A
Mexico,Liga MX,2019/2020,28/08/2019,03:00,Club America,Pachuca,1,1,D
Mexico,Liga MX,2019/2020,29/08/2019,01:00,Club Leon,Santos Laguna,2,2,D
Mexico,Liga MX,2019/2020,29/08/2019,03:00,Necaxa,Toluca,1,1,D
Mexico,Liga MX,2019/2020,29/08/2019,03:06,Club Tijuana,Cruz Azul,3,2,H
Mexico,Liga MX,2019/2020,30/08/2019,01:00,Puebla,Juarez,2,1,H
Mexico,Liga MX,2019/2020,30/08/2019,03:00,Monterrey,UNAM Pumas,2,0,H
Mexico,Liga MX,2019/2020,31/08/2019,01:00,Monarcas,Veracruz,1,0,H
Mexico,Liga MX,2019/2020,31/08/2019,03:10,Atlas,Club America,3,0,H
Mexico,Liga MX,2019/2020,31/08/2019,23:00,Necaxa,Club Tijuana,3,2,H
Mexico,Liga MX,2019/2020,01/09/2019,01:00,Pachuca,Atl. San Luis,0,2,A
Mexico,Liga MX,2019/2020,01/09/2019,01:00,Tigres UANL,Club Leon,1,1,D
Mexico,Liga MX,2019/2020,01/09/2019,03:05,Cruz Azul,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2019/2020,01/09/2019,18:00,UNAM Pumas,Toluca,2,1,H
Mexico,Liga MX,2019/2020,01/09/2019,23:00,Queretaro,Puebla,1,1,D
Mexico,Liga MX,2019/2020,02/09/2019,01:00,Juarez,Monterrey,1,0,H
Mexico,Liga MX,2019/2020,14/09/2019,01:00,Puebla,Atl. San Luis,1,3,A
Mexico,Liga MX,2019/2020,14/09/2019,03:00,Veracruz,Cruz Azul,0,0,D
Mexico,Liga MX,2019/2020,14/09/2019,03:06,Club Tijuana,Tigres UANL,1,1,D
Mexico,Liga MX,2019/2020,14/09/2019,23:00,Monterrey,Necaxa,0,2,A
Mexico,Liga MX,2019/2020,15/09/2019,01:00,Club Leon,Juarez,3,1,H
Mexico,Liga MX,2019/2020,15/09/2019,01:00,Guadalajara Chivas,Atlas,1,0,H
Mexico,Liga MX,2019/2020,15/09/2019,03:06,Club America,UNAM Pumas,1,1,D
Mexico,Liga MX,2019/2020,15/09/2019,18:00,Toluca,Monarcas,0,2,A
Mexico,Liga MX,2019/2020,16/09/2019,00:45,Santos Laguna,Pachuca,2,2,D
Mexico,Liga MX,2019/2020,21/09/2019,03:00,Atlas,Toluca,0,1,A
Mexico,Liga MX,2019/2020,21/09/2019,03:00,Monarcas,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2019/2020,21/09/2019,23:00,Atl. San Luis,Santos Laguna,2,3,A
Mexico,Liga MX,2019/2020,21/09/2019,23:00,Monterrey,Puebla,3,2,H
Mexico,Liga MX,2019/2020,21/09/2019,23:00,Necaxa,Club Leon,2,4,A
Mexico,Liga MX,2019/2020,22/09/2019,01:00,Pachuca,Club Tijuana,4,1,H
Mexico,Liga MX,2019/2020,22/09/2019,03:05,Club America,Queretaro,2,2,D
Mexico,Liga MX,2019/2020,22/09/2019,18:00,UNAM Pumas,Cruz Azul,1,1,D
Mexico,Liga MX,2019/2020,23/09/2019,01:00,Juarez,Veracruz,2,0,H
Mexico,Liga MX,2019/2020,25/09/2019,01:00,Queretaro,Necaxa,1,2,A
Mexico,Liga MX,2019/2020,25/09/2019,01:00,Tigres UANL,Puebla,0,1,A
Mexico,Liga MX,2019/2020,25/09/2019,03:00,Club Leon,Atlas,1,1,D
Mexico,Liga MX,2019/2020,25/09/2019,03:00,Guadalajara Chivas,Pachuca,2,4,A
Mexico,Liga MX,2019/2020,26/09/2019,01:00,Juarez,Club America,1,1,D
Mexico,Liga MX,2019/2020,26/09/2019,01:00,Santos Laguna,Veracruz,5,0,H
Mexico,Liga MX,2019/2020,26/09/2019,03:05,Cruz Azul,Monterrey,1,1,D
Mexico,Liga MX,2019/2020,26/09/2019,03:06,Club Tijuana,Monarcas,3,2,H
Mexico,Liga MX,2019/2020,27/09/2019,02:00,Toluca,Atl. San Luis,3,1,H
Mexico,Liga MX,2019/2020,28/09/2019,01:00,Puebla,Club Leon,2,1,H
Mexico,Liga MX,2019/2020,28/09/2019,03:00,Atlas,Queretaro,2,0,H
Mexico,Liga MX,2019/2020,28/09/2019,23:00,Pachuca,Cruz Azul,2,0,H
Mexico,Liga MX,2019/2020,29/09/2019,01:00,Necaxa,Juarez,0,0,D
Mexico,Liga MX,2019/2020,29/09/2019,01:06,Monterrey,Tigres UANL,0,2,A
Mexico,Liga MX,2019/2020,29/09/2019,03:05,Club America,Guadalajara Chivas,4,1,H
Mexico,Liga MX,2019/2020,29/09/2019,18:00,UNAM Pumas,Santos Laguna,2,0,H
Mexico,Liga MX,2019/2020,29/09/2019,23:00,Atl. San Luis,Club Tijuana,2,3,A
Mexico,Liga MX,2019/2020,30/09/2019,01:00,Veracruz,Toluca,1,1,D
Mexico,Liga MX,2019/2020,05/10/2019,03:00,Monarcas,Necaxa,2,3,A
Mexico,Liga MX,2019/2020,05/10/2019,23:00,Club Leon,Veracruz,1,1,D
Mexico,Liga MX,2019/2020,06/10/2019,01:00,Cruz Azul,Club America,5,2,H
Mexico,Liga MX,2019/2020,06/10/2019,01:00,Tigres UANL,Santos Laguna,4,0,H
Mexico,Liga MX,2019/2020,06/10/2019,03:05,Guadalajara Chivas,UNAM Pumas,1,1,D
Mexico,Liga MX,2019/2020,06/10/2019,03:06,Club Tijuana,Atlas,2,2,D
Mexico,Liga MX,2019/2020,06/10/2019,18:00,Toluca,Puebla,1,1,D
Mexico,Liga MX,2019/2020,07/10/2019,00:00,Juarez,Atl. San Luis,1,2,A
Mexico,Liga MX,2019/2020,07/10/2019,02:00,Queretaro,Monterrey,2,1,H
Mexico,Liga MX,2019/2020,19/10/2019,01:00,Puebla,Atlas,0,1,A
Mexico,Liga MX,2019/2020,19/10/2019,03:00,Veracruz,Tigres UANL,1,3,A
Mexico,Liga MX,2019/2020,19/10/2019,03:06,Santos Laguna,Club Tijuana,4,1,H
Mexico,Liga MX,2019/2020,19/10/2019,23:00,Cruz Azul,Monarcas,2,3,A
Mexico,Liga MX,2019/2020,20/10/2019,01:00,Pachuca,Juarez,0,1,A
Mexico,Liga MX,2019/2020,20/10/2019,03:00,Necaxa,Club America,2,2,D
Mexico,Liga MX,2019/2020,20/10/2019,18:00,UNAM Pumas,Club Leon,1,2,A
Mexico,Liga MX,2019/2020,20/10/2019,23:00,Atl. San Luis,Queretaro,0,2,A
Mexico,Liga MX,2019/2020,21/10/2019,01:00,Monterrey,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2019/2020,26/10/2019,01:00,Monarcas,Santos Laguna,2,2,D
Mexico,Liga MX,2019/2020,26/10/2019,03:00,Atlas,Necaxa,0,2,A
Mexico,Liga MX,2019/2020,26/10/2019,03:06,Club Tijuana,Veracruz,2,0,H
Mexico,Liga MX,2019/2020,26/10/2019,23:00,Queretaro,UNAM Pumas,3,0,H
Mexico,Liga MX,2019/2020,27/10/2019,01:00,Club America,Puebla,2,0,H
Mexico,Liga MX,2019/2020,27/10/2019,01:00,Club Leon,Atl. San Luis,3,2,H
Mexico,Liga MX,2019/2020,27/10/2019,02:05,Tigres UANL,Cruz Azul,1,1,D
Mexico,Liga MX,2019/2020,27/10/2019,18:00,Toluca,Pachuca,2,0,H
Mexico,Liga MX,2019/2020,28/10/2019,01:00,Juarez,Guadalajara Chivas,1,2,A
Mexico,Liga MX,2019/2020,30/10/2019, 01:00,Atl. San Luis,Club America,0,1,A
Mexico,Liga MX,2019/2020,30/10/2019, 01:00,Santos Laguna,Queretaro,1,0,H
Mexico,Liga MX,2019/2020,30/10/2019, 01:00,Veracruz,Puebla,1,0,H
Mexico,Liga MX,2019/2020,30/10/2019, 03:00,UNAM Pumas,Atlas,5,1,H
Mexico,Liga MX,2019/2020,31/10/2019, 01:00,Pachuca,Monterrey,2,3,A
Mexico,Liga MX,2019/2020,31/10/2019, 03:00,Guadalajara Chivas,Club Tijuana,0,1,A
Mexico,Liga MX,2019/2020,31/10/2019, 03:00,Tigres UANL,Toluca,1,0,H
Mexico,Liga MX,2019/2020,01/11/2019, 01:00,Monarcas,Juarez,6,1,H
